run,generation,best_fitness,algorithm,instance
5,37,34598,EA,tai20_20_0.fsp
5,38,34598,EA,tai20_20_0.fsp
5,39,34598,EA,tai20_20_0.fsp
5,40,34598,EA,tai20_20_0.fsp
5,41,34598,EA,tai20_20_0.fsp
5,42,34598,EA,tai20_20_0.fsp
5,43,34598,EA,tai20_20_0.fsp
5,44,34598,EA,tai20_20_0.fsp
5,45,34598,EA,tai20_20_0.fsp
5,46,34598,EA,tai20_20_0.fsp
5,47,34598,EA,tai20_20_0.fsp
5,48,34598,EA,tai20_20_0.fsp
5,49,34598,EA,tai20_20_0.fsp
5,50,34593,EA,tai20_20_0.fsp
5,51,34593,EA,tai20_20_0.fsp
5,52,34593,EA,tai20_20_0.fsp
5,53,34593,EA,tai20_20_0.fsp
5,54,34593,EA,tai20_20_0.fsp
5,55,34593,EA,tai20_20_0.fsp
5,56,34593,EA,tai20_20_0.fsp
5,57,34593,EA,tai20_20_0.fsp
5,58,34593,EA,tai20_20_0.fsp
5,59,34593,EA,tai20_20_0.fsp
5,60,34593,EA,tai20_20_0.fsp
5,61,34593,EA,tai20_20_0.fsp
5,62,34593,EA,tai20_20_0.fsp
5,63,34593,EA,tai20_20_0.fsp
5,64,34582,EA,tai20_20_0.fsp
5,65,34582,EA,tai20_20_0.fsp
5,66,34582,EA,tai20_20_0.fsp
5,67,34582,EA,tai20_20_0.fsp
5,68,34582,EA,tai20_20_0.fsp
5,69,34582,EA,tai20_20_0.fsp
5,70,34582,EA,tai20_20_0.fsp
5,71,34582,EA,tai20_20_0.fsp
5,72,34582,EA,tai20_20_0.fsp
5,73,34582,EA,tai20_20_0.fsp
5,74,34582,EA,tai20_20_0.fsp
5,75,34582,EA,tai20_20_0.fsp
5,76,34582,EA,tai20_20_0.fsp
5,77,34582,EA,tai20_20_0.fsp
5,78,34582,EA,tai20_20_0.fsp
5,79,34582,EA,tai20_20_0.fsp
5,80,34582,EA,tai20_20_0.fsp
5,81,34582,EA,tai20_20_0.fsp
5,82,34582,EA,tai20_20_0.fsp
5,83,34582,EA,tai20_20_0.fsp
5,84,34582,EA,tai20_20_0.fsp
5,85,34582,EA,tai20_20_0.fsp
5,86,34582,EA,tai20_20_0.fsp
5,87,34582,EA,tai20_20_0.fsp
5,88,34537,EA,tai20_20_0.fsp
5,89,34537,EA,tai20_20_0.fsp
5,90,34537,EA,tai20_20_0.fsp
5,91,34537,EA,tai20_20_0.fsp
5,92,34537,EA,tai20_20_0.fsp
5,93,34537,EA,tai20_20_0.fsp
5,94,34537,EA,tai20_20_0.fsp
5,95,34481,EA,tai20_20_0.fsp
5,96,34481,EA,tai20_20_0.fsp
5,97,34424,EA,tai20_20_0.fsp
5,98,34424,EA,tai20_20_0.fsp
5,99,34424,EA,tai20_20_0.fsp
6,0,36777,EA,tai20_20_0.fsp
6,1,36777,EA,tai20_20_0.fsp
6,2,36777,EA,tai20_20_0.fsp
6,3,36372,EA,tai20_20_0.fsp
6,4,36372,EA,tai20_20_0.fsp
6,5,36318,EA,tai20_20_0.fsp
6,6,36314,EA,tai20_20_0.fsp
6,7,36314,EA,tai20_20_0.fsp
6,8,36309,EA,tai20_20_0.fsp
6,9,36309,EA,tai20_20_0.fsp
6,10,36309,EA,tai20_20_0.fsp
6,11,36309,EA,tai20_20_0.fsp
6,12,36309,EA,tai20_20_0.fsp
6,13,36227,EA,tai20_20_0.fsp
6,14,35906,EA,tai20_20_0.fsp
6,15,35906,EA,tai20_20_0.fsp
6,16,35906,EA,tai20_20_0.fsp
6,17,35906,EA,tai20_20_0.fsp
6,18,35796,EA,tai20_20_0.fsp
6,19,35724,EA,tai20_20_0.fsp
6,20,35644,EA,tai20_20_0.fsp
6,21,35616,EA,tai20_20_0.fsp
6,22,35616,EA,tai20_20_0.fsp
6,23,35616,EA,tai20_20_0.fsp
6,24,35616,EA,tai20_20_0.fsp
6,25,35391,EA,tai20_20_0.fsp
6,26,35391,EA,tai20_20_0.fsp
6,27,35391,EA,tai20_20_0.fsp
6,28,35391,EA,tai20_20_0.fsp
6,29,35391,EA,tai20_20_0.fsp
6,30,35346,EA,tai20_20_0.fsp
6,31,35346,EA,tai20_20_0.fsp
6,32,35346,EA,tai20_20_0.fsp
6,33,35269,EA,tai20_20_0.fsp
6,34,35269,EA,tai20_20_0.fsp
6,35,35269,EA,tai20_20_0.fsp
6,36,35269,EA,tai20_20_0.fsp
6,37,35191,EA,tai20_20_0.fsp
6,38,35191,EA,tai20_20_0.fsp
6,39,35191,EA,tai20_20_0.fsp
6,40,35191,EA,tai20_20_0.fsp
6,41,35130,EA,tai20_20_0.fsp
6,42,35130,EA,tai20_20_0.fsp
6,43,35130,EA,tai20_20_0.fsp
6,44,35130,EA,tai20_20_0.fsp
6,45,35130,EA,tai20_20_0.fsp
6,46,35130,EA,tai20_20_0.fsp
6,47,35130,EA,tai20_20_0.fsp
6,48,35130,EA,tai20_20_0.fsp
6,49,35130,EA,tai20_20_0.fsp
6,50,35027,EA,tai20_20_0.fsp
6,51,35027,EA,tai20_20_0.fsp
6,52,35027,EA,tai20_20_0.fsp
6,53,35027,EA,tai20_20_0.fsp
6,54,35027,EA,tai20_20_0.fsp
6,55,35027,EA,tai20_20_0.fsp
6,56,35010,EA,tai20_20_0.fsp
6,57,35010,EA,tai20_20_0.fsp
6,58,35010,EA,tai20_20_0.fsp
6,59,35010,EA,tai20_20_0.fsp
6,60,35010,EA,tai20_20_0.fsp
6,61,35010,EA,tai20_20_0.fsp
6,62,35010,EA,tai20_20_0.fsp
6,63,35010,EA,tai20_20_0.fsp
6,64,35010,EA,tai20_20_0.fsp
6,65,35010,EA,tai20_20_0.fsp
6,66,35010,EA,tai20_20_0.fsp
6,67,35010,EA,tai20_20_0.fsp
6,68,35010,EA,tai20_20_0.fsp
6,69,35010,EA,tai20_20_0.fsp
6,70,35010,EA,tai20_20_0.fsp
6,71,35010,EA,tai20_20_0.fsp
6,72,35010,EA,tai20_20_0.fsp
6,73,35010,EA,tai20_20_0.fsp
6,74,35010,EA,tai20_20_0.fsp
6,75,35010,EA,tai20_20_0.fsp
6,76,35010,EA,tai20_20_0.fsp
6,77,35010,EA,tai20_20_0.fsp
6,78,35010,EA,tai20_20_0.fsp
6,79,35010,EA,tai20_20_0.fsp
6,80,35010,EA,tai20_20_0.fsp
6,81,35010,EA,tai20_20_0.fsp
6,82,35010,EA,tai20_20_0.fsp
6,83,35010,EA,tai20_20_0.fsp
6,84,35010,EA,tai20_20_0.fsp
6,85,35010,EA,tai20_20_0.fsp
6,86,35010,EA,tai20_20_0.fsp
6,87,35010,EA,tai20_20_0.fsp
6,88,35010,EA,tai20_20_0.fsp
6,89,35010,EA,tai20_20_0.fsp
6,90,35010,EA,tai20_20_0.fsp
6,91,35010,EA,tai20_20_0.fsp
6,92,35010,EA,tai20_20_0.fsp
6,93,35010,EA,tai20_20_0.fsp
6,94,35010,EA,tai20_20_0.fsp
6,95,35010,EA,tai20_20_0.fsp
6,96,35010,EA,tai20_20_0.fsp
6,97,35010,EA,tai20_20_0.fsp
6,98,35010,EA,tai20_20_0.fsp
6,99,35010,EA,tai20_20_0.fsp
7,0,36710,EA,tai20_20_0.fsp
7,1,36710,EA,tai20_20_0.fsp
7,2,36618,EA,tai20_20_0.fsp
7,3,35817,EA,tai20_20_0.fsp
7,4,35782,EA,tai20_20_0.fsp
7,5,35782,EA,tai20_20_0.fsp
7,6,35782,EA,tai20_20_0.fsp
7,7,35782,EA,tai20_20_0.fsp
7,8,35782,EA,tai20_20_0.fsp
7,9,35611,EA,tai20_20_0.fsp
7,10,35611,EA,tai20_20_0.fsp
7,11,35611,EA,tai20_20_0.fsp
7,12,35611,EA,tai20_20_0.fsp
7,13,35489,EA,tai20_20_0.fsp
7,14,35489,EA,tai20_20_0.fsp
7,15,35366,EA,tai20_20_0.fsp
7,16,35366,EA,tai20_20_0.fsp
7,17,35366,EA,tai20_20_0.fsp
7,18,35366,EA,tai20_20_0.fsp
7,19,35366,EA,tai20_20_0.fsp
7,20,35366,EA,tai20_20_0.fsp
7,21,35112,EA,tai20_20_0.fsp
7,22,35112,EA,tai20_20_0.fsp
7,23,35112,EA,tai20_20_0.fsp
7,24,35112,EA,tai20_20_0.fsp
7,25,35109,EA,tai20_20_0.fsp
7,26,35109,EA,tai20_20_0.fsp
7,27,35109,EA,tai20_20_0.fsp
7,28,35109,EA,tai20_20_0.fsp
7,29,35109,EA,tai20_20_0.fsp
7,30,35109,EA,tai20_20_0.fsp
7,31,35109,EA,tai20_20_0.fsp
7,32,35109,EA,tai20_20_0.fsp
7,33,35109,EA,tai20_20_0.fsp
7,34,35051,EA,tai20_20_0.fsp
7,35,35051,EA,tai20_20_0.fsp
7,36,35051,EA,tai20_20_0.fsp
7,37,34786,EA,tai20_20_0.fsp
7,38,34786,EA,tai20_20_0.fsp
7,39,34786,EA,tai20_20_0.fsp
7,40,34786,EA,tai20_20_0.fsp
7,41,34723,EA,tai20_20_0.fsp
7,42,34723,EA,tai20_20_0.fsp
7,43,34723,EA,tai20_20_0.fsp
7,44,34723,EA,tai20_20_0.fsp
7,45,34723,EA,tai20_20_0.fsp
7,46,34723,EA,tai20_20_0.fsp
7,47,34610,EA,tai20_20_0.fsp
7,48,34610,EA,tai20_20_0.fsp
7,49,34604,EA,tai20_20_0.fsp
7,50,34604,EA,tai20_20_0.fsp
7,51,34459,EA,tai20_20_0.fsp
7,52,34459,EA,tai20_20_0.fsp
7,53,34459,EA,tai20_20_0.fsp
7,54,34459,EA,tai20_20_0.fsp
7,55,34459,EA,tai20_20_0.fsp
7,56,34459,EA,tai20_20_0.fsp
7,57,34459,EA,tai20_20_0.fsp
7,58,34459,EA,tai20_20_0.fsp
7,59,34459,EA,tai20_20_0.fsp
7,60,34459,EA,tai20_20_0.fsp
7,61,34459,EA,tai20_20_0.fsp
7,62,34459,EA,tai20_20_0.fsp
7,63,34459,EA,tai20_20_0.fsp
7,64,34459,EA,tai20_20_0.fsp
7,65,34459,EA,tai20_20_0.fsp
7,66,34459,EA,tai20_20_0.fsp
7,67,34459,EA,tai20_20_0.fsp
7,68,34459,EA,tai20_20_0.fsp
7,69,34459,EA,tai20_20_0.fsp
7,70,34459,EA,tai20_20_0.fsp
7,71,34459,EA,tai20_20_0.fsp
7,72,34459,EA,tai20_20_0.fsp
7,73,34459,EA,tai20_20_0.fsp
7,74,34459,EA,tai20_20_0.fsp
7,75,34459,EA,tai20_20_0.fsp
7,76,34459,EA,tai20_20_0.fsp
7,77,34459,EA,tai20_20_0.fsp
7,78,34459,EA,tai20_20_0.fsp
7,79,34459,EA,tai20_20_0.fsp
7,80,34459,EA,tai20_20_0.fsp
7,81,34459,EA,tai20_20_0.fsp
7,82,34459,EA,tai20_20_0.fsp
7,83,34459,EA,tai20_20_0.fsp
7,84,34459,EA,tai20_20_0.fsp
7,85,34459,EA,tai20_20_0.fsp
7,86,34459,EA,tai20_20_0.fsp
7,87,34459,EA,tai20_20_0.fsp
7,88,34459,EA,tai20_20_0.fsp
7,89,34459,EA,tai20_20_0.fsp
7,90,34459,EA,tai20_20_0.fsp
7,91,34459,EA,tai20_20_0.fsp
7,92,34459,EA,tai20_20_0.fsp
7,93,34459,EA,tai20_20_0.fsp
7,94,34459,EA,tai20_20_0.fsp
7,95,34459,EA,tai20_20_0.fsp
7,96,34459,EA,tai20_20_0.fsp
7,97,34459,EA,tai20_20_0.fsp
7,98,34459,EA,tai20_20_0.fsp
7,99,34459,EA,tai20_20_0.fsp
8,0,36743,EA,tai20_20_0.fsp
8,1,36743,EA,tai20_20_0.fsp
8,2,36743,EA,tai20_20_0.fsp
8,3,36443,EA,tai20_20_0.fsp
8,4,35991,EA,tai20_20_0.fsp
8,5,35991,EA,tai20_20_0.fsp
8,6,35991,EA,tai20_20_0.fsp
8,7,35978,EA,tai20_20_0.fsp
8,8,35471,EA,tai20_20_0.fsp
8,9,35471,EA,tai20_20_0.fsp
8,10,35303,EA,tai20_20_0.fsp
8,11,35303,EA,tai20_20_0.fsp
8,12,35303,EA,tai20_20_0.fsp
8,13,35181,EA,tai20_20_0.fsp
8,14,35181,EA,tai20_20_0.fsp
8,15,35089,EA,tai20_20_0.fsp
8,16,34962,EA,tai20_20_0.fsp
8,17,34962,EA,tai20_20_0.fsp
8,18,34825,EA,tai20_20_0.fsp
8,19,34815,EA,tai20_20_0.fsp
8,20,34815,EA,tai20_20_0.fsp
8,21,34522,EA,tai20_20_0.fsp
8,22,34522,EA,tai20_20_0.fsp
8,23,34522,EA,tai20_20_0.fsp
8,24,34457,EA,tai20_20_0.fsp
8,25,34457,EA,tai20_20_0.fsp
8,26,34457,EA,tai20_20_0.fsp
8,27,34457,EA,tai20_20_0.fsp
8,28,34457,EA,tai20_20_0.fsp
8,29,34457,EA,tai20_20_0.fsp
8,30,34457,EA,tai20_20_0.fsp
8,31,34457,EA,tai20_20_0.fsp
8,32,34457,EA,tai20_20_0.fsp
8,33,34331,EA,tai20_20_0.fsp
8,34,34297,EA,tai20_20_0.fsp
8,35,34297,EA,tai20_20_0.fsp
8,36,34297,EA,tai20_20_0.fsp
8,37,34297,EA,tai20_20_0.fsp
8,38,34297,EA,tai20_20_0.fsp
8,39,34269,EA,tai20_20_0.fsp
8,40,34269,EA,tai20_20_0.fsp
8,41,34248,EA,tai20_20_0.fsp
8,42,34248,EA,tai20_20_0.fsp
8,43,34248,EA,tai20_20_0.fsp
8,44,34248,EA,tai20_20_0.fsp
8,45,34248,EA,tai20_20_0.fsp
8,46,34248,EA,tai20_20_0.fsp
8,47,34248,EA,tai20_20_0.fsp
8,48,34248,EA,tai20_20_0.fsp
8,49,34248,EA,tai20_20_0.fsp
8,50,34248,EA,tai20_20_0.fsp
8,51,34248,EA,tai20_20_0.fsp
8,52,34248,EA,tai20_20_0.fsp
8,53,34248,EA,tai20_20_0.fsp
8,54,34248,EA,tai20_20_0.fsp
8,55,34248,EA,tai20_20_0.fsp
8,56,34248,EA,tai20_20_0.fsp
8,57,34248,EA,tai20_20_0.fsp
8,58,34248,EA,tai20_20_0.fsp
8,59,34248,EA,tai20_20_0.fsp
8,60,34248,EA,tai20_20_0.fsp
8,61,34248,EA,tai20_20_0.fsp
8,62,34248,EA,tai20_20_0.fsp
8,63,34248,EA,tai20_20_0.fsp
8,64,34248,EA,tai20_20_0.fsp
8,65,34248,EA,tai20_20_0.fsp
8,66,34248,EA,tai20_20_0.fsp
8,67,34248,EA,tai20_20_0.fsp
8,68,34248,EA,tai20_20_0.fsp
8,69,34248,EA,tai20_20_0.fsp
8,70,34097,EA,tai20_20_0.fsp
8,71,34097,EA,tai20_20_0.fsp
8,72,34097,EA,tai20_20_0.fsp
8,73,34097,EA,tai20_20_0.fsp
8,74,34097,EA,tai20_20_0.fsp
8,75,34065,EA,tai20_20_0.fsp
8,76,34065,EA,tai20_20_0.fsp
8,77,34065,EA,tai20_20_0.fsp
8,78,34065,EA,tai20_20_0.fsp
8,79,34065,EA,tai20_20_0.fsp
8,80,34065,EA,tai20_20_0.fsp
8,81,34065,EA,tai20_20_0.fsp
8,82,34065,EA,tai20_20_0.fsp
8,83,34065,EA,tai20_20_0.fsp
8,84,34065,EA,tai20_20_0.fsp
8,85,34065,EA,tai20_20_0.fsp
8,86,34065,EA,tai20_20_0.fsp
8,87,34065,EA,tai20_20_0.fsp
8,88,34065,EA,tai20_20_0.fsp
8,89,34065,EA,tai20_20_0.fsp
8,90,34065,EA,tai20_20_0.fsp
8,91,34065,EA,tai20_20_0.fsp
8,92,34065,EA,tai20_20_0.fsp
8,93,34065,EA,tai20_20_0.fsp
8,94,34065,EA,tai20_20_0.fsp
8,95,34065,EA,tai20_20_0.fsp
8,96,34065,EA,tai20_20_0.fsp
8,97,34065,EA,tai20_20_0.fsp
8,98,34065,EA,tai20_20_0.fsp
8,99,34065,EA,tai20_20_0.fsp
9,0,36431,EA,tai20_20_0.fsp
9,1,36431,EA,tai20_20_0.fsp
9,2,36335,EA,tai20_20_0.fsp
9,3,36265,EA,tai20_20_0.fsp
9,4,36265,EA,tai20_20_0.fsp
9,5,35978,EA,tai20_20_0.fsp
9,6,35978,EA,tai20_20_0.fsp
9,7,35236,EA,tai20_20_0.fsp
9,8,35236,EA,tai20_20_0.fsp
9,9,35236,EA,tai20_20_0.fsp
9,10,35236,EA,tai20_20_0.fsp
9,11,35236,EA,tai20_20_0.fsp
9,12,35236,EA,tai20_20_0.fsp
9,13,35014,EA,tai20_20_0.fsp
9,14,35014,EA,tai20_20_0.fsp
9,15,35014,EA,tai20_20_0.fsp
9,16,35014,EA,tai20_20_0.fsp
9,17,35014,EA,tai20_20_0.fsp
9,18,34907,EA,tai20_20_0.fsp
9,19,34907,EA,tai20_20_0.fsp
9,20,34889,EA,tai20_20_0.fsp
9,21,34889,EA,tai20_20_0.fsp
9,22,34814,EA,tai20_20_0.fsp
9,23,34814,EA,tai20_20_0.fsp
9,24,34814,EA,tai20_20_0.fsp
9,25,34814,EA,tai20_20_0.fsp
9,26,34814,EA,tai20_20_0.fsp
9,27,34787,EA,tai20_20_0.fsp
9,28,34767,EA,tai20_20_0.fsp
9,29,34767,EA,tai20_20_0.fsp
9,30,34736,EA,tai20_20_0.fsp
9,31,34736,EA,tai20_20_0.fsp
9,32,34736,EA,tai20_20_0.fsp
9,33,34736,EA,tai20_20_0.fsp
9,34,34736,EA,tai20_20_0.fsp
9,35,34736,EA,tai20_20_0.fsp
9,36,34728,EA,tai20_20_0.fsp
9,37,34725,EA,tai20_20_0.fsp
9,38,34725,EA,tai20_20_0.fsp
9,39,34725,EA,tai20_20_0.fsp
9,40,34725,EA,tai20_20_0.fsp
9,41,34725,EA,tai20_20_0.fsp
9,42,34717,EA,tai20_20_0.fsp
9,43,34717,EA,tai20_20_0.fsp
9,44,34717,EA,tai20_20_0.fsp
9,45,34691,EA,tai20_20_0.fsp
9,46,34691,EA,tai20_20_0.fsp
9,47,34691,EA,tai20_20_0.fsp
9,48,34691,EA,tai20_20_0.fsp
9,49,34691,EA,tai20_20_0.fsp
9,50,34691,EA,tai20_20_0.fsp
9,51,34691,EA,tai20_20_0.fsp
9,52,34691,EA,tai20_20_0.fsp
9,53,34691,EA,tai20_20_0.fsp
9,54,34691,EA,tai20_20_0.fsp
9,55,34691,EA,tai20_20_0.fsp
9,56,34691,EA,tai20_20_0.fsp
9,57,34691,EA,tai20_20_0.fsp
9,58,34691,EA,tai20_20_0.fsp
9,59,34691,EA,tai20_20_0.fsp
9,60,34691,EA,tai20_20_0.fsp
9,61,34691,EA,tai20_20_0.fsp
9,62,34634,EA,tai20_20_0.fsp
9,63,34634,EA,tai20_20_0.fsp
9,64,34634,EA,tai20_20_0.fsp
9,65,34634,EA,tai20_20_0.fsp
9,66,34634,EA,tai20_20_0.fsp
9,67,34634,EA,tai20_20_0.fsp
9,68,34634,EA,tai20_20_0.fsp
9,69,34634,EA,tai20_20_0.fsp
9,70,34634,EA,tai20_20_0.fsp
9,71,34634,EA,tai20_20_0.fsp
9,72,34634,EA,tai20_20_0.fsp
9,73,34634,EA,tai20_20_0.fsp
9,74,34634,EA,tai20_20_0.fsp
9,75,34634,EA,tai20_20_0.fsp
9,76,34634,EA,tai20_20_0.fsp
9,77,34634,EA,tai20_20_0.fsp
9,78,34634,EA,tai20_20_0.fsp
9,79,34634,EA,tai20_20_0.fsp
9,80,34634,EA,tai20_20_0.fsp
9,81,34634,EA,tai20_20_0.fsp
9,82,34634,EA,tai20_20_0.fsp
9,83,34634,EA,tai20_20_0.fsp
9,84,34634,EA,tai20_20_0.fsp
9,85,34634,EA,tai20_20_0.fsp
9,86,34634,EA,tai20_20_0.fsp
9,87,34634,EA,tai20_20_0.fsp
9,88,34634,EA,tai20_20_0.fsp
9,89,34634,EA,tai20_20_0.fsp
9,90,34634,EA,tai20_20_0.fsp
9,91,34634,EA,tai20_20_0.fsp
9,92,34634,EA,tai20_20_0.fsp
9,93,34634,EA,tai20_20_0.fsp
9,94,34634,EA,tai20_20_0.fsp
9,95,34634,EA,tai20_20_0.fsp
9,96,34634,EA,tai20_20_0.fsp
9,97,34634,EA,tai20_20_0.fsp
9,98,34634,EA,tai20_20_0.fsp
9,99,34634,EA,tai20_20_0.fsp
0,0,371236,EA,tai100_10_0.fsp
0,1,368226,EA,tai100_10_0.fsp
0,2,366276,EA,tai100_10_0.fsp
0,3,366276,EA,tai100_10_0.fsp
0,4,362855,EA,tai100_10_0.fsp
0,5,361826,EA,tai100_10_0.fsp
0,6,361826,EA,tai100_10_0.fsp
0,7,361495,EA,tai100_10_0.fsp
0,8,360820,EA,tai100_10_0.fsp
0,9,360820,EA,tai100_10_0.fsp
0,10,360780,EA,tai100_10_0.fsp
0,11,360780,EA,tai100_10_0.fsp
0,12,360780,EA,tai100_10_0.fsp
0,13,360780,EA,tai100_10_0.fsp
0,14,357241,EA,tai100_10_0.fsp
0,15,357241,EA,tai100_10_0.fsp
0,16,357241,EA,tai100_10_0.fsp
0,17,357241,EA,tai100_10_0.fsp
0,18,357241,EA,tai100_10_0.fsp
0,19,357241,EA,tai100_10_0.fsp
0,20,357241,EA,tai100_10_0.fsp
0,21,357241,EA,tai100_10_0.fsp
0,22,357241,EA,tai100_10_0.fsp
0,23,357241,EA,tai100_10_0.fsp
0,24,355951,EA,tai100_10_0.fsp
0,25,355951,EA,tai100_10_0.fsp
0,26,355798,EA,tai100_10_0.fsp
0,27,354562,EA,tai100_10_0.fsp
0,28,354562,EA,tai100_10_0.fsp
0,29,354562,EA,tai100_10_0.fsp
0,30,354411,EA,tai100_10_0.fsp
0,31,354411,EA,tai100_10_0.fsp
0,32,354411,EA,tai100_10_0.fsp
0,33,354411,EA,tai100_10_0.fsp
0,34,353492,EA,tai100_10_0.fsp
0,35,353492,EA,tai100_10_0.fsp
0,36,352694,EA,tai100_10_0.fsp
0,37,352694,EA,tai100_10_0.fsp
0,38,352694,EA,tai100_10_0.fsp
0,39,352694,EA,tai100_10_0.fsp
0,40,352459,EA,tai100_10_0.fsp
0,41,352459,EA,tai100_10_0.fsp
0,42,352129,EA,tai100_10_0.fsp
0,43,352129,EA,tai100_10_0.fsp
0,44,349988,EA,tai100_10_0.fsp
0,45,349988,EA,tai100_10_0.fsp
0,46,348929,EA,tai100_10_0.fsp
0,47,348929,EA,tai100_10_0.fsp
0,48,348619,EA,tai100_10_0.fsp
0,49,348354,EA,tai100_10_0.fsp
0,50,348354,EA,tai100_10_0.fsp
0,51,348354,EA,tai100_10_0.fsp
0,52,348354,EA,tai100_10_0.fsp
0,53,348354,EA,tai100_10_0.fsp
0,54,348242,EA,tai100_10_0.fsp
0,55,348242,EA,tai100_10_0.fsp
0,56,348242,EA,tai100_10_0.fsp
0,57,348094,EA,tai100_10_0.fsp
0,58,345763,EA,tai100_10_0.fsp
0,59,345763,EA,tai100_10_0.fsp
0,60,345763,EA,tai100_10_0.fsp
0,61,345763,EA,tai100_10_0.fsp
0,62,345763,EA,tai100_10_0.fsp
0,63,345763,EA,tai100_10_0.fsp
0,64,345763,EA,tai100_10_0.fsp
0,65,345763,EA,tai100_10_0.fsp
0,66,345763,EA,tai100_10_0.fsp
0,67,345652,EA,tai100_10_0.fsp
0,68,345612,EA,tai100_10_0.fsp
0,69,345612,EA,tai100_10_0.fsp
0,70,345612,EA,tai100_10_0.fsp
0,71,344917,EA,tai100_10_0.fsp
0,72,344917,EA,tai100_10_0.fsp
0,73,344917,EA,tai100_10_0.fsp
0,74,344917,EA,tai100_10_0.fsp
0,75,344917,EA,tai100_10_0.fsp
0,76,344917,EA,tai100_10_0.fsp
0,77,344917,EA,tai100_10_0.fsp
0,78,343440,EA,tai100_10_0.fsp
0,79,343440,EA,tai100_10_0.fsp
0,80,343440,EA,tai100_10_0.fsp
0,81,343440,EA,tai100_10_0.fsp
0,82,343440,EA,tai100_10_0.fsp
0,83,343440,EA,tai100_10_0.fsp
0,84,343440,EA,tai100_10_0.fsp
0,85,343440,EA,tai100_10_0.fsp
0,86,343440,EA,tai100_10_0.fsp
0,87,343440,EA,tai100_10_0.fsp
0,88,343440,EA,tai100_10_0.fsp
0,89,343440,EA,tai100_10_0.fsp
0,90,343440,EA,tai100_10_0.fsp
0,91,343311,EA,tai100_10_0.fsp
0,92,343311,EA,tai100_10_0.fsp
0,93,343311,EA,tai100_10_0.fsp
0,94,342650,EA,tai100_10_0.fsp
0,95,342650,EA,tai100_10_0.fsp
0,96,342650,EA,tai100_10_0.fsp
0,97,341430,EA,tai100_10_0.fsp
0,98,341430,EA,tai100_10_0.fsp
0,99,341430,EA,tai100_10_0.fsp
1,0,369724,EA,tai100_10_0.fsp
1,1,368487,EA,tai100_10_0.fsp
1,2,368248,EA,tai100_10_0.fsp
1,3,367098,EA,tai100_10_0.fsp
1,4,367098,EA,tai100_10_0.fsp
1,5,365744,EA,tai100_10_0.fsp
1,6,362485,EA,tai100_10_0.fsp
1,7,362485,EA,tai100_10_0.fsp
1,8,362485,EA,tai100_10_0.fsp
1,9,362485,EA,tai100_10_0.fsp
1,10,362485,EA,tai100_10_0.fsp
1,11,362485,EA,tai100_10_0.fsp
1,12,360064,EA,tai100_10_0.fsp
1,13,360064,EA,tai100_10_0.fsp
1,14,358546,EA,tai100_10_0.fsp
1,15,358546,EA,tai100_10_0.fsp
1,16,357273,EA,tai100_10_0.fsp
1,17,357273,EA,tai100_10_0.fsp
1,18,357273,EA,tai100_10_0.fsp
1,19,357273,EA,tai100_10_0.fsp
1,20,357273,EA,tai100_10_0.fsp
1,21,356233,EA,tai100_10_0.fsp
1,22,353026,EA,tai100_10_0.fsp
1,23,353026,EA,tai100_10_0.fsp
1,24,353026,EA,tai100_10_0.fsp
1,25,353026,EA,tai100_10_0.fsp
1,26,353026,EA,tai100_10_0.fsp
1,27,353026,EA,tai100_10_0.fsp
1,28,353026,EA,tai100_10_0.fsp
1,29,352366,EA,tai100_10_0.fsp
1,30,352194,EA,tai100_10_0.fsp
1,31,352194,EA,tai100_10_0.fsp
1,32,352194,EA,tai100_10_0.fsp
1,33,352194,EA,tai100_10_0.fsp
1,34,351557,EA,tai100_10_0.fsp
1,35,351327,EA,tai100_10_0.fsp
1,36,351327,EA,tai100_10_0.fsp
1,37,351089,EA,tai100_10_0.fsp
1,38,350536,EA,tai100_10_0.fsp
1,39,350536,EA,tai100_10_0.fsp
1,40,350536,EA,tai100_10_0.fsp
1,41,349914,EA,tai100_10_0.fsp
1,42,349914,EA,tai100_10_0.fsp
1,43,349914,EA,tai100_10_0.fsp
1,44,349745,EA,tai100_10_0.fsp
1,45,349745,EA,tai100_10_0.fsp
1,46,349745,EA,tai100_10_0.fsp
1,47,349745,EA,tai100_10_0.fsp
1,48,349745,EA,tai100_10_0.fsp
1,49,349745,EA,tai100_10_0.fsp
1,50,349542,EA,tai100_10_0.fsp
1,51,349542,EA,tai100_10_0.fsp
1,52,349542,EA,tai100_10_0.fsp
1,53,349542,EA,tai100_10_0.fsp
1,54,349542,EA,tai100_10_0.fsp
1,55,349542,EA,tai100_10_0.fsp
1,56,348107,EA,tai100_10_0.fsp
1,57,348107,EA,tai100_10_0.fsp
1,58,348107,EA,tai100_10_0.fsp
1,59,348107,EA,tai100_10_0.fsp
1,60,348107,EA,tai100_10_0.fsp
1,61,348107,EA,tai100_10_0.fsp
1,62,348107,EA,tai100_10_0.fsp
1,63,348107,EA,tai100_10_0.fsp
1,64,348107,EA,tai100_10_0.fsp
1,65,348107,EA,tai100_10_0.fsp
1,66,348107,EA,tai100_10_0.fsp
1,67,347476,EA,tai100_10_0.fsp
1,68,347476,EA,tai100_10_0.fsp
1,69,347476,EA,tai100_10_0.fsp
1,70,347464,EA,tai100_10_0.fsp
1,71,347464,EA,tai100_10_0.fsp
